"X"	"Y"	"MeanIntensityMIonly"	"MeanIntensityLSEonly"
308635.573761	3369513.648663	0.016145673413088	0.00658924471481559
308735.573761	3369513.648663	0.0127748043182671	0.00511558657069771
308835.573761	3369513.648663	0.0141397384041806	0.00567195908342285
308935.573761	3369513.648663	0.013402616150655	0.00495382719722926
309035.573761	3369513.648663	0.0157531344347584	0.0147483580635047
309135.573761	3369513.648663	0.0170513828089188	0.0160234403797567
309235.573761	3369513.648663	0.0187140036044864	0.0171993571357787
309335.573761	3369513.648663	0.0195968232124186	0.0184535848692234
309435.573761	3369513.648663	0.0230499839107701	0.0221808838860687
309535.573761	3369513.648663	0.0225099733094341	0.0212419902542033
309635.573761	3369513.648663	0.0194906174787524	0.0265335626552055
309735.573761	3369513.648663	0.0170251900825118	0.0239409817026704
309835.573761	3369513.648663	0.0150859926755212	0.0209639492687675
309935.573761	3369513.648663	0.0231844631488216	0.0563212418150367
310035.573761	3369513.648663	0.0239641318055507	0.0549051254841248
310135.573761	3369513.648663	0.0244506701153529	0.0546796192528932
310235.573761	3369513.648663	0.0236010446234334	0.0495958367310636
310335.573761	3369513.648663	0.0213872511396683	0.0329567448893881
310435.573761	3369513.648663	0.020162437884134	0.0317871024127574
310535.573761	3369513.648663	0.0193447757491047	0.0288213857195421
310635.573761	3369513.648663	0.0187164387390395	0.0260222267332368
310735.573761	3369513.648663	0.0186920907889385	0.0254012519580309
310835.573761	3369513.648663	0.020083082847205	0.0278144461022803
310935.573761	3369513.648663	0.0198330718001805	0.0264096149760914
311035.573761	3369513.648663	0.0196082652121086	0.0251727085881185
311135.573761	3369513.648663	0.0181072210038541	0.0229501663767125
311235.573761	3369513.648663	0.0189507785925394	0.0230709077735297
311335.573761	3369513.648663	0.0193244811432413	0.0235887782347901
311435.573761	3369513.648663	0.0208544884556859	0.025317629947631
311535.573761	3369513.648663	0.0224010642969009	0.0277527722527822
311635.573761	3369513.648663	0.0234499197984419	0.028846814991089
311735.573761	3369513.648663	0.0224282021991675	0.0267662500349911
311835.573761	3369513.648663	0.0248511825926894	0.0153111759285992
311935.573761	3369513.648663	0.022885334429445	0.0130937676123369
312035.573761	3369513.648663	0.0273765982237458	0.0166502085973079
312135.573761	3369513.648663	0.0523818965527805	0.0199114388101351
312235.573761	3369513.648663	0.0501430440832261	0.0195226934129485
312335.573761	3369513.648663	0.0470104956943839	0.0183532664715363
300335.573761	3369613.648663	0.116659151514009	0.16068325638506
300435.573761	3369613.648663	0.113801405466884	0.157385940466767
300535.573761	3369613.648663	0.11130580611689	0.160795025883508
300635.573761	3369613.648663	0.115264652948914	0.170316086407402
300735.573761	3369613.648663	0.116112580936731	0.166521560821295
300835.573761	3369613.648663	0.119589923204902	0.162641719494121
300935.573761	3369613.648663	0.130256914471561	0.179569606222354
301035.573761	3369613.648663	0.153542439385224	0.219330659114985
301135.573761	3369613.648663	0.180153901074334	0.255485533697839
301235.573761	3369613.648663	0.201541018313115	0.177262613411482
301335.573761	3369613.648663	0.19982988591676	0.165273875130173
301435.573761	3369613.648663	0.1837947884644	0.147143729810237
301535.573761	3369613.648663	0.182247418269614	0.368245727841734
301635.573761	3369613.648663	0.177879504431374	0.334547804429776
301735.573761	3369613.648663	0.185132260966012	0.342118371928469
301835.573761	3369613.648663	0.195730480666707	0.340400970625506
301935.573761	3369613.648663	0.188289572010335	0.324464724705426
302035.573761	3369613.648663	0.192117775851805	0.318811543470894
302135.573761	3369613.648663	0.198081648771546	0.309824990904789
302235.573761	3369613.648663	0.225989478575366	0.36428128630396
302335.573761	3369613.648663	0.234852973822751	0.300258362931737
302435.573761	3369613.648663	0.233679059066282	0.274990130589562
302535.573761	3369613.648663	0.233417422411449	0.271649182635467
302635.573761	3369613.648663	0.236316438143012	0.276172007936695
302735.573761	3369613.648663	0.224812213737097	0.264573871634152
302835.573761	3369613.648663	0.240432795361985	0.288413791578381
302935.573761	3369613.648663	0.242870918814986	0.28828644502092
303035.573761	3369613.648663	0.223843874956696	0.263789888017386
303135.573761	3369613.648663	0.212043569189027	0.254724073301482
303235.573761	3369613.648663	0.22384659296865	0.294475082251658
303335.573761	3369613.648663	0.222235513845434	0.27546814337298
303435.573761	3369613.648663	0.190793142664371	0.24302698170951
303535.573761	3369613.648663	0.169876872259369	0.228342716639141
303635.573761	3369613.648663	0.152407676066778	0.13591527114203
303735.573761	3369613.648663	0.157606921895947	0.150411096244176
303835.573761	3369613.648663	0.160973034456481	0.144213544019587
303935.573761	3369613.648663	0.159305519873212	0.137198760009534
304035.573761	3369613.648663	0.172296106663018	0.142936538684095
304135.573761	3369613.648663	0.169273484813022	0.138446802812604
304235.573761	3369613.648663	0.165284757513314	0.127648290160624
304335.573761	3369613.648663	0.167433993704795	0.126859037149701
304435.573761	3369613.648663	0.178292331984168	0.13211614261674
304535.573761	3369613.648663	0.182558788680857	0.322176899886145
304635.573761	3369613.648663	0.181497848938993	0.297187226449858
304735.573761	3369613.648663	0.128536598456038	0.19822981371469
304835.573761	3369613.648663	0.143838326165778	0.211226660749451
304935.573761	3369613.648663	0.182369873430153	0.267329911760232
305035.573761	3369613.648663	0.209774816511953	0.308248194281784
305135.573761	3369613.648663	0.211838410451984	0.304705041074406
305235.573761	3369613.648663	0.220252915635207	0.319318648985
305335.573761	3369613.648663	0.23710195094158	0.326415147490422
305435.573761	3369613.648663	0.256299997505684	0.343986559885309
305535.573761	3369613.648663	0.261715461216714	0.340967434558559
305635.573761	3369613.648663	0.214226305073486	0.276155178724333
305735.573761	3369613.648663	0.153973911997832	0.182156593485142
305835.573761	3369613.648663	0.154251726963606	0.1752268510501
305935.573761	3369613.648663	0.166609454911065	0.178592573373152
306035.573761	3369613.648663	0.162123981170733	0.171647923439461
306135.573761	3369613.648663	0.207014976408445	0.198968226169214
306235.573761	3369613.648663	0.228015000215781	0.217003828399582
306335.573761	3369613.648663	0.213786105519051	0.215683026894455
306435.573761	3369613.648663	0.189603570980809	0.101020908528447
306535.573761	3369613.648663	0.182401786042851	0.0992575186313802
306635.573761	3369613.648663	0.172140551737824	0.0932211553951961
306735.573761	3369613.648663	0.165795713885239	0.0921143151514007
306835.573761	3369613.648663	0.14995958836162	0.0821897184138968
306935.573761	3369613.648663	0.140981759013092	0.0778491636348572
307035.573761	3369613.648663	0.126960213260168	0.0434643162167808
307135.573761	3369613.648663	0.124634497296234	0.0415181712314841
307235.573761	3369613.648663	0.130445143473041	0.0448168955640637
307335.573761	3369613.648663	0.141902773370441	0.036275615045361
307435.573761	3369613.648663	0.151717501193939	0.0412244352532356
307535.573761	3369613.648663	0.153590281134594	0.0396812038542497
307635.573761	3369613.648663	0.138682671944657	0.0353573946238466
307735.573761	3369613.648663	0.133054696183606	0.0311202954419706
307835.573761	3369613.648663	0.138905431965912	0.0345381375161814
307935.573761	3369613.648663	0.121782921097729	0.0589637000125272
308035.573761	3369613.648663	0.124950121752546	0.0602200959406216
308135.573761	3369613.648663	0.111508926451644	0.0523805126200683
308235.573761	3369613.648663	0.122175730650745	0.0595787970262661
308335.573761	3369613.648663	0.0385527098191253	0.0224160462657819
308435.573761	3369613.648663	0.0373176283252128	0.0205723097044508
308535.573761	3369613.648663	0.0337641522906756	0.0171392585393014
308635.573761	3369613.648663	0.0240497492856027	0.0109579571457671
308735.573761	3369613.648663	0.0188168959189435	0.00825678927033391
308835.573761	3369613.648663	0.0186617238966086	0.00814651121776671
308935.573761	3369613.648663	0.0196450510656506	0.00816217050002877
309035.573761	3369613.648663	0.0224012185418386	0.0236232642016478
309135.573761	3369613.648663	0.0243454977345849	0.0250749078460005
309235.573761	3369613.648663	0.0267424914489857	0.0276172514871654
309335.573761	3369613.648663	0.0282119090013851	0.0297426870833655
309435.573761	3369613.648663	0.0323744792039853	0.0339424286981394
309535.573761	3369613.648663	0.0310146293563637	0.0473975015160841
309635.573761	3369613.648663	0.0291819595619359	0.0431732993149288
309735.573761	3369613.648663	0.0245527149816856	0.0369718115074829
309835.573761	3369613.648663	0.0215661529580389	0.0317058248108689
309935.573761	3369613.648663	0.0322116399462561	0.0828150002115
310035.573761	3369613.648663	0.0347344426719639	0.0835898062497907
310135.573761	3369613.648663	0.0349839814787986	0.0827253391852232
310235.573761	3369613.648663	0.034156291261814	0.078120691118491
310335.573761	3369613.648663	0.0315399884551032	0.0677397104454251
310435.573761	3369613.648663	0.0293889890226225	0.0494107603772951
310535.573761	3369613.648663	0.027520718806742	0.0441062742671464
310635.573761	3369613.648663	0.0251476607309854	0.0378951206994584
310735.573761	3369613.648663	0.024637437235509	0.0365611259972412
310835.573761	3369613.648663	0.026388408010475	0.0394410305446907
310935.573761	3369613.648663	0.0276409443758749	0.039763681079138
311035.573761	3369613.648663	0.0257699225629374	0.0346381309660412
311135.573761	3369613.648663	0.0221383067026415	0.0295792574907284
311235.573761	3369613.648663	0.0230622688471304	0.0302481288919579
311335.573761	3369613.648663	0.023676069922022	0.0301347630371416
311435.573761	3369613.648663	0.0254632381053785	0.0325570144219067
311535.573761	3369613.648663	0.0264110686109088	0.0334269640733024
311635.573761	3369613.648663	0.0281149097927168	0.0361964591022983
311735.573761	3369613.648663	0.0282724910422495	0.0338725411912086
311835.573761	3369613.648663	0.0294486774444553	0.0183885223755801
311935.573761	3369613.648663	0.0275699148266458	0.016357508140731
312035.573761	3369613.648663	0.0300322409084879	0.0180405970381395
312135.573761	3369613.648663	0.0527246688801784	0.0206167882247608
312235.573761	3369613.648663	0.050948941219358	0.0202121983383423
312335.573761	3369613.648663	0.0487175045284303	0.0191678964429195
300335.573761	3369713.648663	0.131113322252229	0.173048970139725
300435.573761	3369713.648663	0.125267864177247	0.164163359041656
300535.573761	3369713.648663	0.122855484943045	0.165494153396643
300635.573761	3369713.648663	0.124866106439113	0.167494190931613
300735.573761	3369713.648663	0.121800084134137	0.163638733954699
300835.573761	3369713.648663	0.125123388094197	0.166102513109136
300935.573761	3369713.648663	0.142167002150397	0.192588303553968
301035.573761	3369713.648663	0.161691686681674	0.229454234405649
301135.573761	3369713.648663	0.181549086946649	0.258322068436111
301235.573761	3369713.648663	0.207115346865589	0.174217238653442
301335.573761	3369713.648663	0.218700937194082	0.180197299387677
301435.573761	3369713.648663	0.212591187433388	0.17429298102304
301535.573761	3369713.648663	0.189463660245175	0.37002389612663
301635.573761	3369713.648663	0.197350618519564	0.380671867179524
301735.573761	3369713.648663	0.202949988077996	0.383026324893969
301835.573761	3369713.648663	0.20830463941017	0.369323617539779
301935.573761	3369713.648663	0.208266088498886	0.363090989764233
302035.573761	3369713.648663	0.210322689148538	0.359055607780633
302135.573761	3369713.648663	0.208144090107537	0.327956580331286
302235.573761	3369713.648663	0.24370793946347	0.316953160196623
302335.573761	3369713.648663	0.248592508425549	0.314798077998592
302435.573761	3369713.648663	0.252581818378909	0.306318198201439
302535.573761	3369713.648663	0.252680400433669	0.296858343449823
302635.573761	3369713.648663	0.247217172225145	0.298487346577021
302735.573761	3369713.648663	0.250206176649299	0.297198917818974
302835.573761	3369713.648663	0.250240100402555	0.293429654158995
302935.573761	3369713.648663	0.249945113494289	0.300859732796164
303035.573761	3369713.648663	0.215372633237963	0.25656806220366
303135.573761	3369713.648663	0.198277506319396	0.231564631591487
303235.573761	3369713.648663	0.226318784459967	0.286760189468601
303335.573761	3369713.648663	0.212884853175256	0.262432950721925
303435.573761	3369713.648663	0.196087776975136	0.252460800511546
303535.573761	3369713.648663	0.17045700562626	0.229844248129498
303635.573761	3369713.648663	0.160204203902245	0.229758631462894
303735.573761	3369713.648663	0.148777426437736	0.133865017319449
303835.573761	3369713.648663	0.15623350928864	0.136704204144219
303935.573761	3369713.648663	0.163478837810355	0.147561143694487
304035.573761	3369713.648663	0.168990389655874	0.140761418997659
304135.573761	3369713.648663	0.172891160427908	0.140172605297093
304235.573761	3369713.648663	0.16503815883169	0.133103441474073
304335.573761	3369713.648663	0.170722911581289	0.130472515721838
304435.573761	3369713.648663	0.176458764981292	0.309976230699044
304535.573761	3369713.648663	0.190261432398498	0.314938645580992
304635.573761	3369713.648663	0.17041031415814	0.275259341924906
304735.573761	3369713.648663	0.14012542832082	0.210407050191769
304835.573761	3369713.648663	0.150954699322937	0.225052652690653
304935.573761	3369713.648663	0.181384717248566	0.266397124450295
305035.573761	3369713.648663	0.205335603317127	0.298246552818916
305135.573761	3369713.648663	0.225864799804348	0.331401243931522
305235.573761	3369713.648663	0.247675323673429	0.372561553969128
305335.573761	3369713.648663	0.255936124563896	0.374028749118391
305435.573761	3369713.648663	0.261185927318287	0.368381564720241
305535.573761	3369713.648663	0.291772969970201	0.368670660320166
305635.573761	3369713.648663	0.233152552697134	0.288878490568416
305735.573761	3369713.648663	0.151693955342203	0.177524073340888
305835.573761	3369713.648663	0.155717427324907	0.179677489689722
305935.573761	3369713.648663	0.174411063721639	0.198705857192093
306035.573761	3369713.648663	0.179074907056665	0.195788690617213
306135.573761	3369713.648663	0.217512417390067	0.217610528766577
306235.573761	3369713.648663	0.219601162886589	0.224617262454549
306335.573761	3369713.648663	0.205615643745582	0.111016516720329
306435.573761	3369713.648663	0.172578900809888	0.0944338632054777
306535.573761	3369713.648663	0.164783309526814	0.0910326620449046
306635.573761	3369713.648663	0.161392792490686	0.0872813946290055
306735.573761	3369713.648663	0.153568316609859	0.0870500185789819
306835.573761	3369713.648663	0.150792719963088	0.0861652198633831
306935.573761	3369713.648663	0.138308473023075	0.078733186086949
307035.573761	3369713.648663	0.12208658704632	0.042774573284128
307135.573761	3369713.648663	0.119166371420662	0.0402548506022943
307235.573761	3369713.648663	0.124900217400803	0.0443640668762047
307335.573761	3369713.648663	0.1369167435523	0.0354193764837252
307435.573761	3369713.648663	0.143917751054504	0.039034427600189
307535.573761	3369713.648663	0.146014504823929	0.0400815114200635
307635.573761	3369713.648663	0.144972800798193	0.0389735337285771
307735.573761	3369713.648663	0.134525026555323	0.0341079786375767
307835.573761	3369713.648663	0.122924990805055	0.0299217187096017
307935.573761	3369713.648663	0.115849770809146	0.0567008567209122
308035.573761	3369713.648663	0.119204568452709	0.0595236544688072
308135.573761	3369713.648663	0.109879893976589	0.0539690350752109
308235.573761	3369713.648663	0.0367754501219684	0.0188948413259871
308335.573761	3369713.648663	0.0380918804446469	0.0228361977838218
308435.573761	3369713.648663	0.0370856765761755	0.0206979477681424
308535.573761	3369713.648663	0.034738131071291	0.0183405582157644
308635.573761	3369713.648663	0.0256895908138676	0.012405208403086
308735.573761	3369713.648663	0.0203947066953345	0.00952298131451334
308835.573761	3369713.648663	0.0184474875274941	0.00841068145722927
308935.573761	3369713.648663	0.019961645142755	0.00848708806974157
309035.573761	3369713.648663	0.0216905651132691	0.0238505894534015
309135.573761	3369713.648663	0.0247418793252013	0.0264886494445276
309235.573761	3369713.648663	0.0265971299264049	0.0283346376996926
309335.573761	3369713.648663	0.0289229618530663	0.0313648807899662
309435.573761	3369713.648663	0.0327799673890437	0.0346445818581757
309535.573761	3369713.648663	0.0307069853846086	0.0472637103032404
309635.573761	3369713.648663	0.0269108267239282	0.04085277753923
309735.573761	3369713.648663	0.0226559196371367	0.0347835296888522
309835.573761	3369713.648663	0.0210256418982452	0.0317549088660062
309935.573761	3369713.648663	0.0196340754067832	0.0307647992136149
310035.573761	3369713.648663	0.0326824427692182	0.0816643277400499
310135.573761	3369713.648663	0.033127847959243	0.0814369455482732
310235.573761	3369713.648663	0.0313532433282948	0.0744368521773742
310335.573761	3369713.648663	0.028814572902963	0.0640003802465392
310435.573761	3369713.648663	0.0274572663149273	0.0494683803235579
310535.573761	3369713.648663	0.0273665086541749	0.0477605354914707
310635.573761	3369713.648663	0.0261475952811445	0.0438492172502118
