"ID"	"mean"	"sd"	"0.025quant"	"0.5quant"	"0.975quant"	"mode"	"kld"
35	1.19045004786887	0.383331934454314	0.405179230544226	1.20199818291972	1.91053486627845	1.22491293384331	1.28578818147599e-06
36	1.31703250287551	0.307733499455619	0.694026275159694	1.32368042336631	1.90269281225678	1.3368754332506	4.37570549573484e-07
37	-0.0775832657841158	0.364025761732105	-0.819570745714751	-0.0678157468279647	0.609750846287725	-0.0484405892335008	9.43720523331314e-07
38	0.232496422786901	0.488360534007441	-0.751403932971828	0.241280474219905	1.16686840338211	0.258714719133033	1.63692976911549e-07
39	0.422056418375668	0.307269956508255	-0.202276688418061	0.429546839106712	1.00440534590413	0.444406614396662	6.96255165255741e-07
40	0.329901127424743	0.41107624295611	-0.513345464037092	0.342651582392557	1.1010163740725	0.367956547318394	1.37831164379824e-06
41	-0.803852360860547	0.310947261362125	-1.43701585749911	-0.795753535212444	-0.21602912076633	-0.779688450017257	8.63230588865637e-07
42	0.457435340813777	0.415916937012784	-0.380430415682105	0.464886264747599	1.25328587313569	0.479674536528841	1.59251074339551e-07
43	0.449002331700922	0.32548758242947	-0.215779905936885	0.458175841130029	1.06228713617107	0.476374002837125	1.08364262586217e-06
44	0.693658351437261	0.367821242430435	-0.0520171860381892	0.701986731662749	1.39258927438908	0.718513240223826	5.30910593344539e-07
45	0.524359571932213	0.244165060363711	0.0327978553883203	0.528620833020496	0.99187880515108	0.537078354893834	1.32060901198545e-07
46	0.862518055883446	0.366942956497513	0.114938005839051	0.87222754377209	1.55575602868665	0.891487516401546	9.05576702836628e-07
47	0.724910514044103	0.388777776200559	-0.06381614162271	0.733926456505565	1.46305602449007	0.751815529683962	5.81991009139158e-07
48	1.59420056652941	0.180496626217243	1.23217895766064	1.5968587980937	1.94116492625348	1.60213635742499	1.9581388450018e-08
49	0.924500686072065	0.492855454168846	-0.104437135727316	0.945852871324153	1.83272699063767	0.988647101336961	2.53098999880553e-06
50	1.00397859959827	0.715902342478285	-0.43406260785595	1.01529865717982	2.37800845260231	1.0377686549445	5.36494927325668e-08
51	0.626184696412679	0.492584378644016	-0.388240696534557	0.642755010353443	1.54630279001195	0.675690042994866	1.64793364994145e-06
52	-1.09934433813434	0.877160350349393	-2.92743140208652	-1.06246828832509	0.519813904994175	-0.988621329408835	2.42758227010555e-06
53	0.87795016107666	0.266956015640059	0.336533087482204	0.884078629571301	1.38497889686707	0.896238991048304	5.60070015940889e-07
54	0.368789369357863	0.249736815830268	-0.140465892360656	0.375573656213086	0.840086660733715	0.389031306443374	9.78119740593637e-07
55	1.20804469335289	0.22368724675238	0.759364507696389	1.21135023131239	1.63800261545709	1.2179128547803	2.08091160197929e-08
56	-0.89792989476404	1.36599187600526	-3.63900124843604	-0.877343600490318	1.7265987915186	-0.836475313357126	2.86735909685732e-08
57	-0.637665035189594	0.467068439617975	-1.5952397276995	-0.623348429335715	0.238989493068573	-0.594937414546317	1.34046789384239e-06
58	-0.916276027615003	0.4332596500336	-1.80878373525041	-0.901617635237659	-0.107228125829427	-0.872478596882388	1.66750030749705e-06
59	-0.777153235184891	0.291283493510386	-1.37108305319723	-0.769255734176889	-0.227405130294704	-0.753589885700706	9.72652038746147e-07
60	0.768006537550907	0.489127623483513	-0.24107517487679	0.785045310508128	1.6798799117479	0.818942290111737	1.76801916362899e-06
61	0.967876791805884	0.373848777677661	0.202509514111974	0.978986879578885	1.67059785209478	1.00103091161322	1.24337435150276e-06
62	0.344281781040482	0.317440345959486	-0.307997991273994	0.354486603415141	0.93867692741768	0.374748940650976	1.49513751574772e-06
63	0.585164166874446	0.185994539594307	0.213150288425562	0.58753365538915	0.943704797183227	0.592241021877697	1.39639357340027e-09
64	-0.859791030356827	0.949019692449086	-2.83724391652835	-0.820033800484602	0.892351977101878	-0.740424060373817	2.41508577037688e-06
65	1.51320603663949	0.237033233207294	1.03439237675652	1.5179332070397	1.9654224512529	1.5273173916911	3.00511762192445e-07
66	0.54968778452811	0.232439433740188	0.0799730371460962	0.554390132464019	0.992952471886855	0.563725518818937	3.23027291355716e-07
67	-0.0831356568270889	0.317223526719679	-0.730710632120701	-0.0742982582218418	0.514879826024057	-0.0567673079615214	1.04984888441608e-06
68	0.5679066408079	0.27156497507511	0.0117624643681535	0.576034141733274	1.07819687980967	0.59216084127037	1.2652618059894e-06
69	0.519975666866967	0.390279353734917	-0.285434972820655	0.533655650193671	1.24730784199107	0.560875373704211	1.78952766468829e-06
70	0.173903957149234	0.220356902053851	-0.27072748906705	0.1781159625787	0.59481637971178	0.186476484453211	2.38850051453388e-07
71	0.574607317013561	0.410902359655777	-0.275034936680403	0.589568353639445	1.33864932033797	0.619371266277344	1.92233145427951e-06
72	0.788332720283335	0.402546409290502	-0.0443703470012281	0.803103423219814	1.53655437776354	0.832534605858349	1.94952841046686e-06
73	0.19816851533972	0.377139423003281	-0.566303259219385	0.206672485713288	0.914906426362659	0.223547748514984	5.22283937249397e-07
74	-0.467972884923346	0.288998147615078	-1.05932529803625	-0.459480937054447	0.0755397241838516	-0.442632526958457	1.2086159772771e-06
75	-0.863132834430022	0.528015613171991	-1.96673047189889	-0.83980667020971	0.108782559626655	-0.793028756127369	2.59718000404988e-06
76	0.512766851119315	0.407447767881509	-0.32757748442253	0.526884229425068	1.27259903913372	0.554965236213797	1.74941847791134e-06
77	1.50493537615489	0.291209938277882	0.907987717211466	1.51383412702973	2.05159726519009	1.53149318575433	1.33069314685612e-06
78	0.669251909718448	0.292819941702205	0.06832864079018	0.678417586333228	1.21828911081298	0.696609249585407	1.40769147505298e-06
79	0.738557833486291	0.50388226084251	-0.305155210240663	0.757515968078592	1.67402239558828	0.795323299350414	2.03777530599527e-06
80	0.733614714076704	0.250185960919439	0.22563703992141	0.739574066208347	1.2081757973407	0.751397243415084	6.4200361253933e-07
81	-0.628535478289088	0.403391717983225	-1.46992822910829	-0.611333954898137	0.115498619650017	-0.576873793659361	2.47667369611241e-06
82	0.230583383185424	0.299090671072043	-0.374247502584566	0.236792336200007	0.800507480108251	0.249119015594473	3.65870386911173e-07
83	1.61355979020565	0.322917430570114	0.946835163745967	1.62498735372463	2.21502036997908	1.64773158521774	1.8227830856952e-06
84	0.382850052781513	0.546529315583997	-0.755706395722436	0.40566274164078	1.39209000392506	0.451338659320929	2.40247158305102e-06
85	1.15144817779726	0.313013112122244	0.5066644521924	1.16203234948432	1.73597168680109	1.18307205543141	1.66558054421451e-06
86	0.565896767348322	0.334307718671611	-0.114284826949106	0.574393505521997	1.1984896163053	0.591248279069229	7.99502505536372e-07
87	-0.600949289463786	0.574836293519652	-1.79134886651716	-0.579417767869292	0.466470929966423	-0.53648524480939	2.02205536408622e-06
88	0.0712402170787188	0.366906015176635	-0.673611304602404	0.0799364650853687	0.767323770378816	0.0971898439907224	6.30635165044908e-07
89	0.0258137413217535	0.301860608942827	-0.587933367957777	0.0333263833820304	0.597467940436963	0.0482295416430144	7.46676649645314e-07
90	0.296360726914702	0.321040033353877	-0.353792815755352	0.303373852521738	0.907125123354658	0.317292885195783	4.58857299268903e-07
91	-0.000683294226398746	0.387421656676576	-0.801160870505894	0.0132176176857525	0.720333478889908	0.0408959870086368	1.87098129252798e-06
92	0.155734953477298	0.264960946921186	-0.386687791786871	0.163601969627739	0.653801323588743	0.179211208987296	1.24057283988589e-06
93	1.12880090255766	0.316249761702417	0.489155790962768	1.13540860171086	1.73130214580179	1.14852637748596	3.77035084955611e-07
94	0.224744819054098	0.264196482488945	-0.308684393953645	0.229919640663639	0.729047568589249	0.240191909622505	2.73401242668257e-07
95	0.422080934034504	0.305649813923103	-0.203140771828555	0.430997508950787	0.997100404492574	0.448687882535491	1.18657275898805e-06
96	-0.225624993909242	0.394631764544	-1.03506963612487	-0.213406910763086	0.514709279002544	-0.189158806405296	1.3724592286985e-06
97	-0.341505557794386	0.597943075514639	-1.58534429695777	-0.31718683964063	0.764224061567509	-0.268536219499018	2.31181125093629e-06
98	-0.0754843651628685	0.218593915428947	-0.512698151379404	-0.0727007093795835	0.345900977347956	-0.0671705212067517	1.4323734649382e-09
99	0.639015564934379	0.322025536124385	-0.0254790830664172	0.650282521230849	1.23921193837136	0.672699772253861	1.78318342639733e-06
100	-0.60917248051832	0.468367916802096	-1.55474238387334	-0.600033259941379	0.284953417261304	-0.581891660902278	2.67872276802061e-07
101	0.186620469547413	0.318963618884764	-0.460785750436902	0.19413581245576	0.791876567364108	0.209046575301442	6.17238092475163e-07
102	0.448415118850088	0.4237471948176	-0.420829402046836	0.461560471316917	1.24329351747738	0.487649187911945	1.3787707372845e-06
103	0.158316568347894	0.290480713660244	-0.42584342600316	0.163151415673634	0.715169209053936	0.172747643438143	8.96970238006758e-08
104	1.06487117289618	0.355163232722962	0.343568816130734	1.07339873557557	1.73836288467184	1.09031674685863	6.60439052338957e-07
105	1.02737481081877	0.350360853063029	0.319960999443657	1.03424225547816	1.69613579503433	1.04787449021854	2.74453367383055e-07
106	0.0761370690923193	0.472865299585985	-0.877159225407338	0.0848670261334699	0.980237080553931	0.102194325335848	1.94027277491103e-07
107	-0.889256256258407	0.333099930734728	-1.56558982502865	-0.881319142922153	-0.257429130630384	-0.865572164066573	6.42807421161911e-07
108	0.0291632657241052	0.333150140791322	-0.646145861681876	0.0366771452001921	0.662296225504393	0.0515876569516621	5.22781275027291e-07
109	-0.437955704373089	0.389147265714327	-1.24434887445466	-0.42320028635962	0.284230432797154	-0.39376597008731	2.0651596664452e-06
110	0.232771210658126	0.224044648645894	-0.218024894262133	0.236587303372334	0.662025016125058	0.244161347406375	1.09204019245612e-07
111	-0.823585108001348	0.405112818442687	-1.63373754877033	-0.818469369699471	-0.0425287211315648	-0.80830564293622	2.27290079094022e-09
112	-0.0973407556391856	0.467560188523264	-1.04083137678385	-0.0883823911763247	0.795705163121081	-0.070600602165453	2.42091481348283e-07
113	0.452595232371058	0.373074261128494	-0.320837680319395	0.466859240185813	1.14467165659606	0.495322088546545	2.09421860427228e-06
114	0.470860146223473	0.332630957010992	-0.21444036019117	0.482142305554315	1.0919125733355	0.504571232146911	1.67610296616596e-06
115	-0.18369526743068	0.298025367597994	-0.788649367302684	-0.176655651957962	0.381778669661639	-0.162688874478581	6.2289383631934e-07
116	-0.822519779528702	0.420908797563419	-1.68575269015376	-0.809523468680304	-0.0327844793032657	-0.7837313515552	1.36376670053649e-06
117	-0.239518963843775	0.768685475846715	-1.78519815736927	-0.226781273429909	1.23421020782346	-0.201499313933404	8.61889313364083e-08
118	0.398263598956491	0.25449425264592	-0.107831300579627	0.400474060398025	0.891625706343886	0.404878205579049	1.8713420481522e-07
119	-0.345110416793905	0.582263059615321	-1.52287219870089	-0.332915096227346	0.764101027306362	-0.308704996881344	3.81276894763962e-07
120	0.152343094960696	0.393568626501818	-0.637206001730369	0.158200191119009	0.908723907353699	0.16982826142656	2.34787353641728e-08
121	0.0315896572625857	0.34193396472427	-0.658199363303803	0.0380674892311386	0.684893445873456	0.0509252761200683	2.26855607042147e-07
122	-0.616057073591234	0.314270538054107	-1.24711578648939	-0.611167135914209	-0.0126599198454314	-0.601460387900725	4.43501920455701e-08
123	0.659842021264947	0.225442777004312	0.208930893021847	0.662712468326566	1.09443112457393	0.668415086239974	1.44554771940948e-09
124	-0.766184802053922	0.479700185394441	-1.74467860729207	-0.753058348139226	0.138816946507037	-0.727019846905141	9.98590720721029e-07
125	-0.840024432072161	0.924259496079128	-2.74126003378669	-0.809644426639147	0.888598630990227	-0.749294123801433	1.5694486475207e-06
126	-0.130537345955197	0.452075856649266	-1.03612735818819	-0.124286864882181	0.739590476163501	-0.111874325231122	3.72575021107053e-09
127	-0.784876294200811	0.675589544086767	-2.17813890837484	-0.761505654331463	0.475116830837869	-0.715020915493107	1.7438919601209e-06
128	-0.727995132854441	0.954550289860759	-2.64528366084711	-0.712947535327787	1.10419788128851	-0.683078276908407	5.18131175958141e-08
129	-1.66796760273812	0.944837592414023	-3.6506816501191	-1.62333152281148	0.0640277157796083	-1.53360505414036	2.8172779595381e-06
130	0.238323092846394	0.335483728572516	-0.448163664067316	0.248185695415759	0.86924623317643	0.267753586056564	1.21008115894271e-06
131	1.07408521079383	0.31614404781476	0.442926060442274	1.07769758663463	1.68463762011696	1.08487896013534	2.58843937472826e-08
132	-0.691681992527065	0.349916696625557	-1.40219279364624	-0.683332024573804	-0.0279914188584562	-0.666766032335276	6.46157736116954e-07
133	0.118521087831764	0.480386629759556	-0.851615897617542	0.128006519477658	1.03527800964398	0.146836004873582	2.85351053787075e-07
134	0.0499150240695415	0.427240286995518	-0.809675534469083	0.0571732974444002	0.868529413549991	0.0715792831320885	1.06913318558479e-07
135	0.284621451985546	0.359306171211507	-0.430814982802624	0.28806063031198	0.980321254423485	0.294906974964039	1.17671072337618e-07
136	-0.468720637784643	0.28444024413339	-1.04251219328328	-0.463337306718654	0.0747496521925499	-0.452652004328299	2.25553140627938e-07
137	-1.28772698890531	0.476763952651472	-2.2655699761276	-1.272987379473	-0.393248240313748	-1.24373531608966	1.36782330471645e-06
138	-1.35369594273252	0.628828211547703	-2.65637973312074	-1.32998085804446	-0.186400464971058	-1.28268295081187	2.04610966014968e-06
139	-0.541016556418237	0.409874975528309	-1.38014792021902	-0.528832987896172	0.229414297173265	-0.504658987077106	1.2440983271675e-06
140	-0.709331446071045	0.387023929459306	-1.49483510426258	-0.700229780561552	0.0251233452936374	-0.682171564387244	6.12969462502396e-07
141	-0.176008246422884	0.303758107102141	-0.781186362446814	-0.172979031788861	0.411811585032598	-0.166950851050102	9.18095869708907e-08
142	-1.34615099418804	0.519961511541641	-2.42297817185498	-1.32665286170491	-0.38068074157125	-1.28777323772677	2.02604389047331e-06
143	-1.00872270606842	0.405831906866641	-1.82756791497255	-1.00097784341519	-0.233492493065674	-0.985604911742928	2.36674851545606e-07
144	0.254639547517173	0.309639914926012	-0.359964681470608	0.25692640111854	0.855977725226673	0.26149005553649	3.19942571259198e-07
145	-1.04485167295532	0.519976537051522	-2.09500287231736	-1.03456138486033	-0.0526073195004891	-1.01413403979836	2.88740243864613e-07
146	-0.971686291521788	0.589089151812016	-2.17006006472311	-0.956784928092201	0.143220435398651	-0.927225260514719	7.87413844413251e-07
147	-0.581792828024457	0.428596995123189	-1.44727767334127	-0.573353383234825	0.236195692832045	-0.556600422092857	2.81215415938972e-07
148	-0.18824083724531	0.357567510156538	-0.908377066416714	-0.181902515355567	0.49614595651718	-0.169322539212835	1.47927257981183e-07
149	-1.09952062910623	0.621203821824449	-2.3538772106193	-1.08731356759638	0.086133044389193	-1.0630817381232	2.78180521563206e-07
150	-1.19144076261709	0.608584408237556	-2.44704424181193	-1.17021433630006	-0.0569468374832789	-1.12798497040594	1.77232760772798e-06
151	0.452342439628542	0.303471615616931	-0.147500915149721	0.453712967716294	1.04399975099098	0.456464495675942	7.22164612030479e-07
152	-0.48528060303687	0.444341602244973	-1.36738429812298	-0.481953660906121	0.377535789270892	-0.475315348819103	3.08236339551036e-07
153	-1.02757617307253	0.557568578225992	-2.15591762417238	-1.01570094408186	0.0340358010802986	-0.992128680471645	4.11223713050736e-07
154	-0.176403765306802	0.339062714531928	-0.847683920437339	-0.174497587814338	0.483656399736362	-0.170681732313139	5.54057858247946e-07
155	0.010745998578681	0.369402517429533	-0.717759334188328	0.0118453378290679	0.73243648171555	0.0140672486647946	9.43489281250465e-07
156	0.469917518877068	0.34491265633184	-0.220625734750954	0.474550867303096	1.13415330012337	0.483753235693222	6.69809502032101e-10
157	-0.406871440714356	0.570443738919212	-1.55172881154635	-0.398211617583273	0.68896981183455	-0.381020347717598	3.19338307952231e-08
158	-0.46370980514181	0.419280629981505	-1.2982926463318	-0.459792050764337	0.34836985187062	-0.451991397053723	1.33899615454512e-07
159	-0.603992971469814	0.805191418574822	-2.23992375790897	-0.584408144642056	0.922159447677724	-0.545554811839893	6.90948729565851e-07
160	-0.561303801427535	0.736699928060926	-2.05278283348311	-0.545377565105095	0.840707890857839	-0.513766777186393	4.38924090348768e-07
161	0.299780106822126	0.287256156858636	-0.271375257735477	0.302243391889216	0.856738996852672	0.307151850940434	1.96994739270036e-07
162	-0.62715926823802	0.399757382078518	-1.43137305554701	-0.620397765464535	0.138879101687821	-0.606977710029261	1.03069764619654e-07
163	-0.433104855978843	0.433980424190952	-1.32312519377799	-0.419711668342542	0.381176245310065	-0.393132008001173	1.36215913481495e-06
164	0.716227291233375	0.588321491837745	-0.478113308438258	0.73016998230542	1.83237807644195	0.757832327697994	6.3039828076812e-07
165	-0.209612007740179	0.90144902618669	-2.07556006026082	-0.176123287332732	1.46495561480376	-0.10936796026441	1.9930605320627e-06
166	0.217062969706375	0.472093308672344	-0.749974558747515	0.231264455582515	1.10394612473433	0.25944398393196	1.28123952942668e-06
167	-0.246429382840437	0.353246965851083	-0.946205321902892	-0.244300453840618	0.440866301897179	-0.240042283663273	4.95613227741984e-07
168	-1.06661442774582	0.71088013579094	-2.51479171019508	-1.04784758667063	0.276524264004665	-1.01062123083605	8.99329771214899e-07
169	-0.444597600432936	0.602775051930521	-1.68582306862069	-0.424361784426512	0.68147568917403	-0.384143223873005	1.64098889764857e-06
